date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-08-06,32,29,0.0,13.4,8,28,12:38 AM,01:57 PM,05:57 AM,07:01 PM,25,40,40,32,5,13,69,0.0,1006,32,10,128,4,hongkong
2018-08-07,32,29,0.0,13.4,7,21,01:27 AM,02:58 PM,05:58 AM,07:01 PM,25,38,38,32,7,16,68,1.3,1005,32,10,109,6,hongkong
2018-08-08,32,29,0.0,13.4,8,14,02:20 AM,04:01 PM,05:58 AM,07:00 PM,25,37,37,31,16,20,70,1.2,1004,32,10,87,13,hongkong
2018-08-09,32,29,0.0,13.0,8,6,03:20 AM,05:04 PM,05:58 AM,06:59 PM,24,36,36,31,26,25,70,1.1,1003,32,10,82,21,hongkong
2018-08-10,29,28,0.0,9.4,6,0,04:23 AM,06:04 PM,05:59 AM,06:59 PM,25,34,34,29,21,72,80,23.0,1002,29,9,105,14,hongkong
2018-08-11,28,28,0.0,9.4,6,0,05:30 AM,06:59 PM,05:59 AM,06:58 PM,25,33,33,28,22,70,81,13.2,999,28,9,109,16,hongkong
2018-08-12,29,28,0.0,11.8,7,1,06:36 AM,07:50 PM,06:00 AM,06:57 PM,25,33,33,28,19,62,81,13.7,996,29,8,97,14,hongkong
2018-08-13,31,28,0.0,12.6,7,8,07:42 AM,08:37 PM,06:00 AM,06:57 PM,25,36,36,30,19,37,77,7.8,996,31,10,92,14,hongkong
2018-08-14,31,28,0.0,11.8,6,15,08:44 AM,09:20 PM,06:00 AM,06:56 PM,25,35,35,29,26,57,78,10.5,996,31,9,82,18,hongkong
2018-08-15,31,28,0.0,11.6,7,22,09:44 AM,10:01 PM,06:01 AM,06:55 PM,25,35,35,30,15,44,77,4.9,999,31,9,133,12,hongkong
2018-08-16,30,28,0.0,11.6,6,30,10:41 AM,10:41 PM,06:01 AM,06:54 PM,25,35,35,29,15,48,78,9.4,1000,30,9,146,11,hongkong
2018-08-17,30,28,0.0,10.3,7,37,11:37 AM,11:22 PM,06:01 AM,06:54 PM,25,35,35,29,10,46,76,1.2,1000,30,10,190,8,hongkong
2018-08-18,31,28,0.0,10.3,7,44,12:31 PM,No moonset,06:02 AM,06:53 PM,24,35,35,30,9,50,73,4.9,1001,31,10,199,7,hongkong
2018-08-19,31,28,0.0,10.3,7,51,01:25 PM,12:03 AM,06:02 AM,06:52 PM,25,36,36,30,10,53,77,3.9,1002,31,10,198,8,hongkong
2018-08-20,30,28,0.0,10.3,7,59,02:16 PM,12:46 AM,06:02 AM,06:51 PM,25,36,36,30,8,46,76,3.0,1002,30,10,240,6,hongkong
2018-08-21,31,28,0.0,11.6,7,66,03:08 PM,01:31 AM,06:03 AM,06:50 PM,25,36,36,30,8,35,75,3.8,1000,31,10,118,6,hongkong
2018-08-22,32,28,0.0,11.6,7,73,03:57 PM,02:17 AM,06:03 AM,06:49 PM,26,38,38,31,7,25,74,5.2,1000,32,10,237,5,hongkong
2018-08-23,32,28,0.0,11.6,7,81,04:43 PM,03:06 AM,06:03 AM,06:49 PM,25,37,37,30,11,40,74,6.3,1001,32,10,266,8,hongkong
2018-08-24,32,28,0.0,8.9,7,88,05:28 PM,03:56 AM,06:04 AM,06:48 PM,25,36,36,30,9,60,73,2.1,1002,32,10,266,7,hongkong
2018-08-25,32,29,0.0,11.6,8,95,06:09 PM,04:46 AM,06:04 AM,06:47 PM,24,37,37,31,13,32,66,3.8,1000,32,10,274,10,hongkong
2018-08-26,31,28,0.0,8.9,7,100,06:48 PM,05:38 AM,06:04 AM,06:46 PM,24,35,35,30,7,55,69,7.0,1000,31,10,152,6,hongkong
2018-08-27,29,27,0.0,8.9,6,100,07:26 PM,06:29 AM,06:04 AM,06:45 PM,24,33,33,28,13,67,78,5.6,1001,29,10,222,9,hongkong
2018-08-28,29,27,0.0,7.5,7,83,08:03 PM,07:20 AM,06:05 AM,06:44 PM,24,32,32,28,17,75,82,10.5,1003,29,9,206,12,hongkong
2018-08-29,29,27,0.0,8.9,7,76,08:39 PM,08:11 AM,06:05 AM,06:43 PM,24,32,32,28,26,64,79,19.8,1003,29,9,194,16,hongkong
2018-08-30,29,27,0.0,7.5,7,69,09:17 PM,09:04 AM,06:05 AM,06:42 PM,24,32,32,28,31,71,81,20.5,1006,29,8,173,19,hongkong
2018-08-31,29,27,0.0,10.2,6,65,09:55 PM,09:57 AM,06:06 AM,06:41 PM,24,33,33,28,22,64,81,9.1,1010,29,10,162,16,hongkong
2018-09-01,27,27,0.0,7.5,6,48,10:36 PM,10:52 AM,06:06 AM,06:40 PM,24,32,32,27,11,77,83,5.2,1010,27,10,168,8,hongkong
2018-09-02,29,26,0.0,11.6,7,41,11:21 PM,11:49 AM,06:06 AM,06:40 PM,23,32,32,28,9,55,76,4.1,1007,29,9,165,7,hongkong
2018-09-03,30,27,0.0,10.2,7,33,No moonrise,12:48 PM,06:07 AM,06:39 PM,24,34,34,29,10,31,75,2.3,1007,30,10,209,8,hongkong
2018-09-04,31,28,0.0,11.6,7,26,12:11 AM,01:48 PM,06:07 AM,06:38 PM,25,36,36,30,12,23,75,0.3,1006,31,10,238,10,hongkong
2018-09-05,32,28,0.0,11.6,7,18,01:06 AM,02:49 PM,06:07 AM,06:37 PM,26,38,38,31,10,21,75,2.8,1005,32,10,229,8,hongkong
2018-09-06,31,28,0.0,11.6,7,11,02:06 AM,03:48 PM,06:07 AM,06:36 PM,25,37,37,30,8,25,75,1.0,1005,31,10,150,7,hongkong
2018-09-07,31,28,0.0,11.6,6,3,03:10 AM,04:44 PM,06:08 AM,06:35 PM,25,36,36,30,6,34,73,3.6,1007,31,10,170,4,hongkong
2018-09-08,30,27,0.0,10.2,7,0,04:15 AM,05:37 PM,06:08 AM,06:34 PM,23,33,33,29,14,48,73,10.8,1009,30,9,224,10,hongkong
2018-09-09,29,26,0.0,6.1,6,0,05:20 AM,06:25 PM,06:08 AM,06:33 PM,21,31,31,28,15,70,69,2.5,1011,29,10,52,12,hongkong
2018-09-10,29,27,0.0,11.6,7,0,06:24 AM,07:10 PM,06:09 AM,06:32 PM,22,31,31,28,9,54,70,0.2,1012,29,10,113,7,hongkong
2018-09-11,31,26,0.0,11.6,7,4,07:26 AM,07:53 PM,06:09 AM,06:31 PM,22,34,34,30,8,12,62,0.0,1010,31,10,178,7,hongkong
2018-09-12,30,27,0.0,8.9,6,12,08:25 AM,08:34 PM,06:09 AM,06:30 PM,23,32,32,28,27,62,74,3.2,1007,30,10,60,20,hongkong
2018-09-13,30,27,0.0,10.2,7,19,09:24 AM,09:16 PM,06:09 AM,06:29 PM,24,33,33,28,20,46,78,1.7,1009,30,10,86,16,hongkong
2018-09-14,31,27,0.0,11.6,7,27,10:20 AM,09:58 PM,06:10 AM,06:28 PM,25,36,36,30,9,24,75,2.1,1009,31,10,88,8,hongkong
2018-09-15,33,27,0.0,11.6,8,34,11:15 AM,10:40 PM,06:10 AM,06:27 PM,24,37,37,31,20,24,67,0.2,1003,33,10,134,14,hongkong
2018-09-16,30,27,0.0,6.1,6,42,12:09 PM,11:25 PM,06:10 AM,06:26 PM,24,32,32,28,96,90,78,106.5,989,30,8,81,63,hongkong
2018-09-17,29,27,0.0,7.5,6,49,01:01 PM,No moonset,06:10 AM,06:25 PM,25,33,33,28,38,61,82,11.5,1008,29,9,124,25,hongkong
2018-09-18,30,27,0.0,11.6,7,57,01:52 PM,12:12 AM,06:11 AM,06:24 PM,25,34,34,29,17,32,78,5.3,1013,30,10,102,13,hongkong
2018-09-19,31,27,0.0,11.6,7,64,02:39 PM,01:00 AM,06:11 AM,06:23 PM,24,36,36,30,6,12,71,0.0,1013,31,10,193,5,hongkong
2018-09-20,31,27,0.0,11.6,7,72,03:24 PM,01:50 AM,06:11 AM,06:22 PM,24,36,36,30,7,22,72,0.4,1011,31,10,198,6,hongkong
2018-09-21,31,27,0.0,11.6,7,80,04:07 PM,02:40 AM,06:12 AM,06:21 PM,24,36,36,30,7,19,69,0.1,1011,31,10,211,6,hongkong
2018-09-22,31,27,0.0,11.6,7,87,04:47 PM,03:32 AM,06:12 AM,06:20 PM,24,36,36,31,5,13,69,0.0,1013,31,10,164,4,hongkong
2018-09-23,30,27,0.0,11.6,7,95,05:26 PM,04:22 AM,06:12 AM,06:19 PM,24,35,35,30,6,23,73,1.2,1013,30,10,129,5,hongkong
2018-09-24,30,27,0.0,11.6,7,100,06:02 PM,05:14 AM,06:12 AM,06:18 PM,24,33,33,29,7,38,74,5.0,1011,30,10,149,6,hongkong
2018-09-25,30,27,0.0,8.8,7,100,06:39 PM,06:06 AM,06:13 AM,06:17 PM,22,32,32,29,11,41,70,0.9,1010,30,10,109,9,hongkong
2018-09-26,29,26,0.0,11.6,7,83,07:17 PM,06:59 AM,06:13 AM,06:16 PM,23,32,32,28,9,31,71,0.1,1009,29,10,115,7,hongkong
2018-09-27,29,26,0.0,11.6,7,75,07:55 PM,07:52 AM,06:13 AM,06:15 PM,23,32,32,28,5,43,73,0.0,1010,29,10,178,5,hongkong
2018-09-28,29,26,0.0,11.6,7,68,08:35 PM,08:47 AM,06:14 AM,06:14 PM,21,30,30,28,14,33,65,0.1,1010,29,10,160,11,hongkong
2018-09-29,29,25,0.0,11.6,7,60,09:20 PM,09:45 AM,06:14 AM,06:13 PM,19,29,29,28,19,17,59,0.0,1009,29,10,179,15,hongkong
2018-09-30,29,26,0.0,11.6,7,52,10:07 PM,10:43 AM,06:14 AM,06:12 PM,19,30,30,28,12,30,57,0.0,1011,29,10,42,10,hongkong
2018-10-01,29,26,0.0,10.2,7,51,11:00 PM,11:43 AM,06:14 AM,06:11 PM,20,30,30,28,13,45,65,0.3,1014,29,10,71,10,hongkong
2018-10-02,29,26,0.0,11.6,7,43,11:57 PM,12:42 PM,06:15 AM,06:10 PM,20,30,30,28,13,11,60,0.1,1015,29,10,66,11,hongkong
2018-10-03,29,25,0.0,11.6,7,36,No moonrise,01:40 PM,06:15 AM,06:09 PM,19,30,30,28,10,5,58,0.0,1015,29,10,77,9,hongkong
2018-10-04,29,25,0.0,11.6,7,29,12:58 AM,02:35 PM,06:15 AM,06:08 PM,17,30,30,29,11,4,51,0.0,1014,29,10,184,9,hongkong
2018-10-05,29,25,0.0,11.6,7,21,02:00 AM,03:28 PM,06:16 AM,06:07 PM,15,29,29,28,18,2,43,0.0,1012,29,10,268,15,hongkong
2018-10-06,29,24,0.0,11.6,7,14,03:04 AM,04:16 PM,06:16 AM,06:07 PM,16,30,30,29,12,1,46,0.0,1013,29,10,52,11,hongkong
2018-10-07,29,25,0.0,11.6,7,7,04:06 AM,05:01 PM,06:16 AM,06:06 PM,20,30,30,28,11,16,63,0.1,1015,29,10,79,9,hongkong
2018-10-08,29,25,0.0,11.6,7,0,05:08 AM,05:44 PM,06:17 AM,06:05 PM,22,30,30,27,12,25,71,0.2,1014,29,10,92,10,hongkong
2018-10-09,28,25,0.0,10.2,7,0,06:08 AM,06:26 PM,06:17 AM,06:04 PM,22,30,30,27,10,50,72,2.6,1014,28,10,108,8,hongkong
2018-10-10,28,23,0.0,11.6,7,0,07:07 AM,07:07 PM,06:17 AM,06:03 PM,21,28,28,26,12,41,74,4.1,1015,28,10,32,10,hongkong
2018-10-11,24,22,0.0,5.9,5,7,08:05 AM,07:49 PM,06:18 AM,06:02 PM,18,25,25,23,17,81,70,0.1,1018,24,10,23,14,hongkong
2018-10-12,25,22,0.0,7.3,5,15,09:02 AM,08:32 PM,06:18 AM,06:01 PM,17,26,26,24,15,75,66,0.0,1019,25,10,56,12,hongkong
2018-10-13,27,23,0.0,11.6,6,22,09:58 AM,09:17 PM,06:19 AM,06:00 PM,18,27,27,25,17,40,66,0.0,1017,27,10,79,14,hongkong
2018-10-14,27,24,0.0,7.3,6,29,10:52 AM,10:04 PM,06:19 AM,06:00 PM,21,28,28,26,15,59,77,0.2,1015,27,10,99,12,hongkong
2018-10-15,28,25,0.0,7.2,7,36,11:44 AM,10:52 PM,06:19 AM,05:59 PM,23,29,29,27,11,66,79,1.1,1014,28,10,112,9,hongkong
2018-10-16,25,24,0.0,4.3,5,44,12:33 PM,11:42 PM,06:20 AM,05:58 PM,22,27,27,25,11,95,83,6.9,1014,25,8,39,8,hongkong
2018-10-17,23,22,0.0,4.3,5,51,01:20 PM,No moonset,06:20 AM,05:57 PM,20,25,25,23,14,98,80,6.0,1013,23,9,109,11,hongkong
2018-10-18,23,22,0.0,5.7,5,58,02:03 PM,12:32 AM,06:21 AM,05:56 PM,19,25,25,23,21,81,80,3.1,1015,23,10,49,16,hongkong
2018-10-19,26,23,0.0,4.3,5,66,02:44 PM,01:23 AM,06:21 AM,05:56 PM,20,26,26,25,28,76,77,0.1,1017,26,10,74,21,hongkong
2018-10-20,25,24,0.0,5.7,5,73,03:23 PM,02:14 AM,06:21 AM,05:55 PM,20,26,26,25,22,68,77,0.1,1018,25,10,78,17,hongkong
2018-10-21,27,24,0.0,8.7,7,80,04:00 PM,03:06 AM,06:22 AM,05:54 PM,21,28,28,26,15,47,76,0.2,1018,27,10,92,12,hongkong
2018-10-22,27,24,0.0,7.2,7,87,04:37 PM,03:57 AM,06:22 AM,05:53 PM,22,29,29,26,7,36,77,0.0,1016,27,10,88,6,hongkong
2018-10-23,27,24,0.0,8.7,7,95,05:14 PM,04:50 AM,06:23 AM,05:53 PM,20,28,28,26,9,49,70,0.0,1017,27,10,86,7,hongkong
2018-10-24,27,24,0.0,7.2,7,100,05:52 PM,05:44 AM,06:23 AM,05:52 PM,21,28,28,26,13,52,75,0.3,1017,27,10,87,11,hongkong
2018-10-25,27,24,0.0,8.7,7,100,06:32 PM,06:39 AM,06:24 AM,05:51 PM,22,29,29,26,10,31,77,0.1,1017,27,10,104,8,hongkong
2018-10-26,29,24,0.0,8.7,7,84,07:16 PM,07:37 AM,06:24 AM,05:50 PM,22,30,30,27,10,25,73,0.0,1017,29,10,265,8,hongkong
2018-10-27,27,24,0.0,8.7,7,76,08:04 PM,08:36 AM,06:25 AM,05:50 PM,18,27,27,26,15,20,60,0.0,1018,27,10,31,12,hongkong
2018-10-28,26,22,0.0,8.7,6,69,08:56 PM,09:37 AM,06:25 AM,05:49 PM,14,27,27,27,10,2,45,0.1,1017,26,10,110,9,hongkong
2018-10-29,27,23,0.0,8.7,7,62,09:52 PM,10:37 AM,06:26 AM,05:48 PM,12,28,28,28,14,0,36,0.0,1015,27,10,148,12,hongkong
2018-10-30,27,23,0.0,8.7,6,54,10:52 PM,11:37 AM,06:26 AM,05:48 PM,12,27,27,27,19,1,41,0.0,1015,27,10,18,16,hongkong
2018-10-31,26,22,0.0,8.7,6,51,11:54 PM,12:32 PM,06:27 AM,05:47 PM,11,25,25,24,25,29,43,0.0,1014,26,10,19,19,hongkong
2018-11-01,26,22,0.0,7.2,6,34,No moonrise,01:25 PM,06:27 AM,05:47 PM,12,25,25,24,29,37,50,0.1,1013,26,10,61,21,hongkong
2018-11-02,21,20,0.0,5.7,6,26,12:55 AM,02:13 PM,06:28 AM,05:46 PM,15,21,22,21,20,60,70,1.9,1016,21,10,98,16,hongkong
2018-11-03,23,20,0.0,4.2,5,19,01:57 AM,02:57 PM,06:28 AM,05:46 PM,16,22,23,22,13,97,69,0.0,1017,23,10,60,10,hongkong
2018-11-04,26,23,0.0,8.7,6,11,02:57 AM,03:40 PM,06:29 AM,05:45 PM,20,26,26,24,15,63,77,0.2,1016,26,10,71,12,hongkong
2018-11-05,27,24,0.0,7.2,6,4,03:56 AM,04:20 PM,06:29 AM,05:45 PM,21,27,27,25,18,60,79,0.7,1016,27,10,85,14,hongkong
2018-11-06,27,23,0.0,8.7,6,0,04:54 AM,05:01 PM,06:30 AM,05:44 PM,21,28,28,26,15,20,77,0.0,1017,27,10,82,13,hongkong
2018-11-07,27,24,0.0,8.7,7,0,05:51 AM,05:42 PM,06:30 AM,05:44 PM,21,29,29,26,12,18,75,0.0,1017,27,10,76,10,hongkong
2018-11-08,26,24,0.0,7.2,6,0,06:48 AM,06:24 PM,06:31 AM,05:43 PM,20,27,27,25,13,47,73,0.1,1017,26,10,62,10,hongkong
2018-11-09,26,22,0.0,7.2,6,4,07:45 AM,07:09 PM,06:32 AM,05:43 PM,17,26,26,24,16,49,65,0.0,1017,26,10,53,13,hongkong
2018-11-10,25,23,0.0,5.7,5,11,08:40 AM,07:55 PM,06:32 AM,05:42 PM,20,26,26,24,23,62,79,0.0,1018,25,10,79,18,hongkong
2018-11-11,26,23,0.0,8.7,6,19,09:34 AM,08:43 PM,06:33 AM,05:42 PM,20,27,27,25,14,31,76,0.1,1017,26,10,77,12,hongkong
2018-11-12,28,24,0.0,8.7,7,26,10:25 AM,09:33 PM,06:33 AM,05:41 PM,21,29,29,27,9,29,72,0.2,1014,28,10,60,7,hongkong
2018-11-13,26,23,0.0,8.7,6,34,11:14 AM,10:23 PM,06:34 AM,05:41 PM,19,26,26,25,15,32,71,0.3,1014,26,10,69,12,hongkong
2018-11-14,25,23,0.0,5.7,5,41,11:58 AM,11:14 PM,06:35 AM,05:41 PM,19,26,26,24,23,55,74,0.2,1015,25,10,84,18,hongkong
2018-11-15,24,23,0.0,4.1,5,49,12:40 PM,No moonset,06:35 AM,05:41 PM,21,26,26,24,24,91,83,0.3,1016,24,10,85,18,hongkong
2018-11-16,26,23,0.0,7.2,6,56,01:20 PM,12:05 AM,06:36 AM,05:40 PM,22,27,27,25,18,64,83,0.7,1015,26,10,86,14,hongkong
2018-11-17,24,23,0.0,4.1,5,64,01:57 PM,12:56 AM,06:36 AM,05:40 PM,21,26,26,24,17,90,83,0.3,1016,24,10,57,13,hongkong
2018-11-18,26,23,0.0,8.7,6,72,02:33 PM,01:47 AM,06:37 AM,05:40 PM,21,27,27,25,12,69,80,0.1,1016,26,10,151,10,hongkong
2018-11-19,25,21,0.0,8.7,6,79,03:10 PM,02:38 AM,06:38 AM,05:40 PM,17,26,26,24,15,40,67,0.0,1018,25,10,70,12,hongkong
2018-11-20,25,22,0.0,8.7,6,87,03:47 PM,03:31 AM,06:38 AM,05:39 PM,19,26,26,24,19,72,75,0.3,1017,25,10,81,16,hongkong
2018-11-21,26,22,0.0,8.7,6,94,04:26 PM,04:25 AM,06:39 AM,05:39 PM,20,27,27,25,14,65,76,0.7,1017,26,10,130,11,hongkong
2018-11-22,22,18,0.0,7.2,6,100,05:08 PM,05:23 AM,06:40 AM,05:39 PM,12,20,21,20,24,56,60,0.0,1020,22,10,60,19,hongkong
2018-11-23,23,19,0.0,8.7,6,100,05:55 PM,06:22 AM,06:40 AM,05:39 PM,14,22,23,22,14,22,60,0.0,1020,23,10,90,12,hongkong
2018-11-24,23,20,0.0,8.7,6,83,06:46 PM,07:24 AM,06:41 AM,05:39 PM,16,23,25,23,15,20,65,0.0,1020,23,10,61,12,hongkong
2018-11-25,22,18,0.0,4.1,4,76,07:43 PM,08:27 AM,06:42 AM,05:39 PM,15,20,21,20,15,70,72,12.9,1019,22,9,43,12,hongkong
2018-11-26,21,18,0.0,7.2,4,68,08:43 PM,09:29 AM,06:42 AM,05:39 PM,16,20,21,20,14,68,78,4.7,1019,21,10,43,11,hongkong
2018-11-27,20,19,0.0,4.1,4,60,09:46 PM,10:28 AM,06:43 AM,05:39 PM,16,20,20,20,15,99,77,9.4,1019,20,9,35,11,hongkong
2018-11-28,21,20,0.0,5.6,5,53,10:49 PM,11:23 AM,06:44 AM,05:39 PM,18,21,22,21,13,87,83,5.2,1020,21,9,47,10,hongkong
2018-11-29,24,20,0.0,8.7,6,45,11:51 PM,12:12 PM,06:44 AM,05:39 PM,18,22,24,22,15,35,74,0.0,1021,24,10,71,12,hongkong
2018-11-30,24,21,0.0,8.7,6,38,No moonrise,12:58 PM,06:45 AM,05:39 PM,17,24,24,23,19,40,69,0.0,1021,24,10,81,15,hongkong
2018-12-01,24,21,0.0,8.7,6,36,12:51 AM,01:40 PM,06:46 AM,05:39 PM,18,25,25,23,17,29,74,0.0,1018,24,10,77,13,hongkong
2018-12-02,25,22,0.0,8.7,6,29,01:50 AM,02:20 PM,06:46 AM,05:39 PM,20,26,26,24,12,10,77,0.0,1016,25,10,90,10,hongkong
2018-12-03,25,22,0.0,7.2,6,22,02:47 AM,03:00 PM,06:47 AM,05:39 PM,21,26,26,24,13,60,81,0.4,1017,25,10,84,9,hongkong
2018-12-04,27,23,0.0,8.7,6,15,03:43 AM,03:39 PM,06:48 AM,05:39 PM,21,28,28,26,9,20,76,0.0,1016,27,10,71,7,hongkong
2018-12-05,25,23,0.0,4.1,5,7,04:39 AM,04:20 PM,06:48 AM,05:39 PM,20,26,26,24,20,84,78,0.2,1016,25,10,65,15,hongkong
2018-12-06,24,23,0.0,8.7,5,0,05:35 AM,05:03 PM,06:49 AM,05:39 PM,20,26,26,23,14,65,83,0.4,1015,24,10,66,10,hongkong
2018-12-07,23,17,0.0,4.1,5,0,06:30 AM,05:48 PM,06:50 AM,05:40 PM,16,21,22,21,18,89,74,0.7,1019,23,10,33,15,hongkong
2018-12-08,19,15,0.0,7.2,5,0,07:25 AM,06:35 PM,06:50 AM,05:40 PM,10,17,17,17,20,75,63,0.1,1022,19,10,17,17,hongkong
2018-12-09,16,15,0.0,5.6,5,7,08:17 AM,07:24 PM,06:51 AM,05:40 PM,11,15,15,15,17,76,74,0.9,1022,16,9,104,14,hongkong
2018-12-10,18,14,0.0,5.6,4,14,09:07 AM,08:14 PM,06:52 AM,05:40 PM,10,16,16,16,18,76,69,0.1,1021,18,10,53,15,hongkong
2018-12-11,18,15,0.0,8.7,5,21,09:54 AM,09:06 PM,06:52 AM,05:41 PM,10,17,17,17,24,52,62,0.0,1021,18,10,267,20,hongkong
2018-12-12,16,13,0.0,8.7,4,29,10:36 AM,09:57 PM,06:53 AM,05:41 PM,6,13,14,13,23,45,60,0.0,1025,16,10,98,19,hongkong
2018-12-13,15,12,0.0,4.1,3,36,11:17 AM,10:47 PM,06:54 AM,05:41 PM,8,13,14,13,19,81,68,0.1,1026,15,10,13,16,hongkong
2018-12-14,18,14,0.0,7.2,5,43,11:55 AM,11:38 PM,06:54 AM,05:42 PM,9,15,16,15,17,51,66,0.0,1025,18,10,19,14,hongkong
2018-12-15,20,16,0.0,7.2,5,51,12:30 PM,No moonset,06:55 AM,05:42 PM,12,19,19,19,14,60,66,0.0,1024,20,10,109,11,hongkong
2018-12-16,19,17,0.0,5.6,4,58,01:06 PM,12:28 AM,06:55 AM,05:42 PM,13,18,18,18,20,63,71,0.1,1023,19,10,308,15,hongkong
2018-12-17,20,15,0.0,8.7,5,65,01:42 PM,01:19 AM,06:56 AM,05:43 PM,6,18,19,18,17,16,46,0.0,1023,20,10,66,14,hongkong
2018-12-18,20,17,0.0,8.7,5,72,02:19 PM,02:11 AM,06:57 AM,05:43 PM,8,20,20,20,16,34,47,0.0,1022,20,10,62,14,hongkong
2018-12-19,23,19,0.0,7.2,6,80,02:59 PM,03:06 AM,06:57 AM,05:44 PM,16,21,23,21,17,72,73,0.4,1020,23,10,85,14,hongkong
2018-12-20,24,21,0.0,7.2,6,87,03:43 PM,04:03 AM,06:58 AM,05:44 PM,20,25,25,23,13,48,83,0.4,1016,24,10,107,10,hongkong
2018-12-21,25,22,0.0,8.7,6,94,04:31 PM,05:04 AM,06:58 AM,05:45 PM,20,26,26,24,18,35,82,0.3,1015,25,10,94,13,hongkong
2018-12-22,24,21,0.0,4.1,5,100,05:27 PM,06:07 AM,06:59 AM,05:45 PM,19,25,25,23,13,70,78,0.0,1017,24,10,61,10,hongkong
2018-12-23,22,17,0.0,4.1,5,100,06:26 PM,07:11 AM,06:59 AM,05:46 PM,16,21,21,21,20,100,76,3.1,1018,22,9,27,15,hongkong
2018-12-24,19,17,0.0,3.9,4,84,07:31 PM,08:14 AM,07:00 AM,05:46 PM,13,18,18,18,18,93,75,0.4,1018,19,9,31,15,hongkong
2018-12-25,21,18,0.0,5.5,4,77,08:36 PM,09:13 AM,07:00 AM,05:47 PM,15,19,19,19,13,79,74,0.2,1016,21,10,38,10,hongkong
2018-12-26,23,19,0.0,8.7,6,69,09:42 PM,10:07 AM,07:01 AM,05:47 PM,16,22,23,22,7,58,70,0.0,1014,23,10,161,6,hongkong
2018-12-27,22,20,0.0,8.7,6,62,10:44 PM,10:56 AM,07:01 AM,05:48 PM,15,22,23,22,15,43,66,0.1,1017,22,10,39,12,hongkong
2018-12-28,20,15,0.0,8.7,5,55,11:45 PM,11:40 AM,07:01 AM,05:48 PM,10,18,18,18,23,27,61,0.0,1022,20,10,36,19,hongkong
2018-12-29,14,12,0.0,8.7,4,48,No moonrise,12:21 PM,07:02 AM,05:49 PM,6,12,13,12,24,44,62,0.0,1026,14,10,21,20,hongkong
2018-12-30,13,10,0.0,3.9,3,40,12:42 AM,01:01 PM,07:02 AM,05:50 PM,4,9,12,9,24,70,59,0.0,1027,13,10,10,20,hongkong
2018-12-31,12,11,0.0,3.9,3,36,01:39 AM,01:40 PM,07:03 AM,05:50 PM,6,10,12,10,21,79,69,0.0,1028,12,10,138,18,hongkong
